size,agent,task_per_agent,phi,scheduler,window,bound,sort,mlabel,reserve,task_num,task_success,time_ms
21x35,40,5,-0.25,flex,0,True,False,True,False,200,175.500000,12338.900000
21x35,40,5,-0.25,flex,0,True,True,True,False,200,175.400000,8291.900000
21x35,40,5,-0.25,flex,0,True,True,True,True,200,175.400000,8325.700000
21x35,40,5,-0.25,flex,0,False,False,True,False,200,153.500000,84658.600000
21x35,40,5,-0.25,flex,20,True,True,True,False,200,178.000000,2176.600000
21x35,40,5,-0.25,flex,20,True,True,True,True,200,175.900000,2482.200000
21x35,50,10,0,edf,0,True,True,True,False,500,493.700000,2407.400000
21x35,50,10,0,edf,0,True,True,True,True,500,493.700000,2427.600000
21x35,50,10,0.1,edf,0,True,True,True,False,500,495.900000,2324.900000
21x35,50,10,0.1,edf,0,True,True,True,True,500,495.900000,2331.200000
21x35,50,10,0.25,edf,0,True,True,True,False,500,495.300000,2161.500000
21x35,50,10,0.25,edf,0,True,True,True,True,500,495.300000,2161.200000
21x35,50,10,-0.1,edf,0,True,True,True,False,500,487.700000,2500.200000
21x35,50,10,-0.1,edf,0,True,True,True,True,500,487.700000,2501.900000
21x35,50,10,-0.25,edf,0,True,True,True,False,500,469.400000,1914.900000
21x35,50,10,-0.25,edf,0,True,True,True,True,500,469.400000,1904.500000
21x35,50,10,0,flex,0,True,False,True,False,500,299.500000,-1.000000
21x35,50,10,0,flex,0,True,True,True,False,500,495.600000,147006.400000
21x35,50,10,0,flex,0,True,True,True,True,500,495.600000,146742.400000
21x35,50,10,0,flex,0,False,False,True,False,500,33.000000,-1.000000
21x35,50,10,0,flex,20,True,True,True,False,500,494.600000,11740.100000
21x35,50,10,0,flex,20,True,True,True,True,500,495.800000,12030.500000
21x35,50,10,0.1,flex,0,True,False,True,False,500,316.800000,-1.000000
21x35,50,10,0.1,flex,0,True,True,True,False,500,493.100000,143006.500000
21x35,50,10,0.1,flex,0,True,True,True,True,500,493.100000,141943.000000
21x35,50,10,0.1,flex,0,False,False,True,False,500,33.200000,-1.000000
21x35,50,10,0.1,flex,20,True,True,True,False,500,497.200000,10168.400000
21x35,50,10,0.1,flex,20,True,True,True,True,500,497.700000,11068.900000
21x35,50,10,0.25,flex,0,True,False,True,False,500,351.900000,-1.000000
21x35,50,10,0.25,flex,0,True,True,True,False,500,498.700000,139943.000000
21x35,50,10,0.25,flex,0,True,True,True,True,500,498.700000,139981.700000
21x35,50,10,0.25,flex,0,False,False,True,False,500,31.200000,-1.000000
21x35,50,10,0.25,flex,20,True,True,True,False,500,499.700000,10487.200000
21x35,50,10,0.25,flex,20,True,True,True,True,500,499.800000,10814.500000
21x35,50,10,-0.1,flex,0,True,False,True,False,500,311.800000,-1.000000
21x35,50,10,-0.1,flex,0,True,True,True,False,500,488.400000,143429.200000
21x35,50,10,-0.1,flex,0,True,True,True,True,500,488.400000,143606.900000
21x35,50,10,-0.1,flex,0,False,False,True,False,500,34.000000,-1.000000
21x35,50,10,-0.1,flex,20,True,True,True,False,500,486.400000,10238.300000
21x35,50,10,-0.1,flex,20,True,True,True,True,500,490.000000,11002.300000
21x35,50,10,-0.25,flex,0,True,False,True,False,500,451.200000,79228.200000
21x35,50,10,-0.25,flex,0,True,True,True,False,500,449.800000,62833.000000
21x35,50,10,-0.25,flex,0,True,True,True,True,500,449.800000,62799.100000
21x35,50,10,-0.25,flex,0,False,False,True,False,500,36.200000,-1.000000
21x35,50,10,-0.25,flex,20,True,True,True,False,500,456.200000,7394.500000
21x35,50,10,-0.25,flex,20,True,True,True,True,500,455.100000,8399.900000
21x35,50,2,0,edf,0,True,True,True,False,100,94.500000,330.100000
21x35,50,2,0,edf,0,True,True,True,True,100,94.500000,319.900000
21x35,50,2,0.1,edf,0,True,True,True,False,100,97.900000,349.800000
21x35,50,2,0.1,edf,0,True,True,True,True,100,97.900000,345.200000
21x35,50,2,0.25,edf,0,True,True,True,False,100,99.800000,349.000000
21x35,50,2,0.25,edf,0,True,True,True,True,100,99.800000,356.500000
21x35,50,2,-0.1,edf,0,True,True,True,False,100,88.000000,301.100000
21x35,50,2,-0.1,edf,0,True,True,True,True,100,88.000000,296.900000
21x35,50,2,-0.25,edf,0,True,True,True,False,100,76.200000,267.700000
21x35,50,2,-0.25,edf,0,True,True,True,True,100,76.200000,266.600000
21x35,50,2,0,flex,0,True,False,True,False,100,96.900000,5552.800000
21x35,50,2,0,flex,0,True,True,True,False,100,96.800000,2600.500000
21x35,50,2,0,flex,0,True,True,True,True,100,96.800000,2592.500000
21x35,50,2,0,flex,0,False,False,True,False,100,96.900000,68622.800000
21x35,50,2,0,flex,20,True,True,True,False,100,96.900000,1295.800000
21x35,50,2,0,flex,20,True,True,True,True,100,96.400000,1543.400000
21x35,50,2,0.1,flex,0,True,False,True,False,100,99.100000,6100.100000
21x35,50,2,0.1,flex,0,True,True,True,False,100,99.100000,2640.700000
21x35,50,2,0.1,flex,0,True,True,True,True,100,99.100000,2655.100000
21x35,50,2,0.1,flex,0,False,False,True,False,100,99.100000,77117.200000
21x35,50,2,0.1,flex,20,True,True,True,False,100,98.500000,1279.300000
21x35,50,2,0.1,flex,20,True,True,True,True,100,98.100000,1427.400000
21x35,50,2,0.25,flex,0,True,False,True,False,100,99.900000,6314.400000
21x35,50,2,0.25,flex,0,True,True,True,False,100,99.900000,2590.400000
21x35,50,2,0.25,flex,0,True,True,True,True,100,99.900000,2628.800000
21x35,50,2,0.25,flex,0,False,False,True,False,100,99.900000,84924.100000
21x35,50,2,0.25,flex,20,True,True,True,False,100,99.900000,1214.200000
21x35,50,2,0.25,flex,20,True,True,True,True,100,99.900000,1393.300000
21x35,50,2,-0.1,flex,0,True,False,True,False,100,90.400000,4220.400000
21x35,50,2,-0.1,flex,0,True,True,True,False,100,90.300000,1883.700000
21x35,50,2,-0.1,flex,0,True,True,True,True,100,90.300000,1887.500000
21x35,50,2,-0.1,flex,0,False,False,True,False,100,90.400000,54061.200000
21x35,50,2,-0.1,flex,20,True,True,True,False,100,89.800000,966.800000
21x35,50,2,-0.1,flex,20,True,True,True,True,100,90.200000,1251.400000
21x35,50,2,-0.25,flex,0,True,False,True,False,100,78.600000,3009.500000
21x35,50,2,-0.25,flex,0,True,True,True,False,100,78.300000,1284.200000
21x35,50,2,-0.25,flex,0,True,True,True,True,100,78.300000,1283.400000
21x35,50,2,-0.25,flex,0,False,False,True,False,100,78.600000,36190.400000
21x35,50,2,-0.25,flex,20,True,True,True,False,100,78.700000,780.600000
21x35,50,2,-0.25,flex,20,True,True,True,True,100,78.100000,950.800000
21x35,50,5,0,edf,0,True,True,True,False,250,245.300000,1068.000000
21x35,50,5,0,edf,0,True,True,True,True,250,245.300000,1074.600000
21x35,50,5,0.1,edf,0,True,True,True,False,250,248.300000,1023.800000
21x35,50,5,0.1,edf,0,True,True,True,True,250,248.300000,1025.500000
21x35,50,5,0.25,edf,0,True,True,True,False,250,249.100000,1021.300000
21x35,50,5,0.25,edf,0,True,True,True,True,250,249.100000,1011.600000
21x35,50,5,-0.1,edf,0,True,True,True,False,250,237.700000,953.500000
21x35,50,5,-0.1,edf,0,True,True,True,True,250,237.700000,959.300000
21x35,50,5,-0.25,edf,0,True,True,True,False,250,223.600000,836.400000
21x35,50,5,-0.25,edf,0,True,True,True,True,250,223.600000,828.500000
21x35,50,5,0,flex,0,True,False,True,False,250,245.400000,63385.100000
21x35,50,5,0,flex,0,True,True,True,False,250,247.600000,26299.200000
21x35,50,5,0,flex,0,True,True,True,True,250,247.600000,26358.900000
21x35,50,5,0,flex,0,False,False,True,False,250,59.000000,-1.000000
21x35,50,5,0,flex,20,True,True,True,False,250,247.100000,4765.400000
21x35,50,5,0,flex,20,True,True,True,True,250,247.700000,5004.000000
21x35,50,5,0.1,flex,0,True,False,True,False,250,249.000000,55977.200000
21x35,50,5,0.1,flex,0,True,True,True,False,250,248.600000,27265.000000
21x35,50,5,0.1,flex,0,True,True,True,True,250,248.600000,27269.300000
21x35,50,5,0.1,flex,0,False,False,True,False,250,55.200000,-1.000000
21x35,50,5,0.1,flex,20,True,True,True,False,250,249.200000,4409.100000
21x35,50,5,0.1,flex,20,True,True,True,True,250,249.000000,4835.700000
21x35,50,5,0.25,flex,0,True,False,True,False,250,249.800000,47723.900000
21x35,50,5,0.25,flex,0,True,True,True,False,250,249.900000,26415.700000
21x35,50,5,0.25,flex,0,True,True,True,True,250,249.900000,26466.800000
21x35,50,5,0.25,flex,0,False,False,True,False,250,52.700000,-1.000000
21x35,50,5,0.25,flex,20,True,True,True,False,250,249.700000,4340.400000
21x35,50,5,0.25,flex,20,True,True,True,True,250,250.000000,4656.300000
21x35,50,5,-0.1,flex,0,True,False,True,False,250,240.700000,56052.400000
21x35,50,5,-0.1,flex,0,True,True,True,False,250,240.800000,25663.700000
21x35,50,5,-0.1,flex,0,True,True,True,True,250,240.800000,25765.100000
21x35,50,5,-0.1,flex,0,False,False,True,False,250,59.600000,-1.000000
21x35,50,5,-0.1,flex,20,True,True,True,False,250,240.200000,4059.400000
21x35,50,5,-0.1,flex,20,True,True,True,True,250,240.000000,4589.500000
21x35,50,5,-0.25,flex,0,True,False,True,False,250,220.400000,26899.900000
21x35,50,5,-0.25,flex,0,True,True,True,False,250,218.900000,14783.100000
21x35,50,5,-0.25,flex,0,True,True,True,True,250,218.900000,14802.200000
21x35,50,5,-0.25,flex,0,False,False,True,False,250,65.600000,-1.000000
21x35,50,5,-0.25,flex,20,True,True,True,False,250,223.200000,3266.700000
21x35,50,5,-0.25,flex,20,True,True,True,True,250,221.600000,3731.700000
